FEI Number,Legal Name,State,Country/Area,Product Type,Action Taken Date,Action Type,Case/Injunction ID
3025403089,"Tager Online, Inc. DBA Volt Candy; Volt Candy Wholesale Club",California,United States,Drugs,2023-04-27,Warning Letter,652780
3012559261,voltcandyonline.com,California,United States,Drugs,2023-04-27,Warning Letter,652780
3025627251,"Nose Slap, LLC",Idaho,United States,Drugs,2023-04-24,Warning Letter,654566
3026975400,Sorcerz.com,Texas,United States,Drugs,2023-04-21,Warning Letter,656021
1818911,"Accra-Pac, Inc.",Indiana,United States,Drugs,2023-04-20,Warning Letter,643600
3016851361,MEDOLIFE CORP,California,United States,Drugs,2023-04-19,Warning Letter,651522
3006640241,Medolife Corp,California,United States,Drugs,2023-04-19,Warning Letter,651522
3015989830,QUANTA INC,California,United States,Drugs,2023-04-19,Warning Letter,651522
3016926047,QUANTA INC.,California,United States,Drugs,2023-04-19,Warning Letter,651522
3003767891,Pharmaplast S.A.E.,-,Egypt,Drugs,2023-04-13,Warning Letter,648883
3018725547,CMHP Private Limited,-,India,Drugs,2023-04-10,Warning Letter,652319
3003659249,"Zermat Internacional, S.A. de C.V.",-,Mexico,Drugs,2023-04-06,Warning Letter,647232
2517008,Royal Chemical Company,Pennsylvania,United States,Drugs,2023-04-05,Warning Letter,648378
1037230,"Sea-Long Medical Systems, LLC",Texas,United States,Devices,2023-04-04,Warning Letter,647320
3010621916,"Drug Depot, LLC., dba APS Pharmacy",Florida,United States,Drugs,2023-03-31,Warning Letter,653740
1920841,ALI Pharmaceutical Manufacturing LLC,Nebraska,United States,Drugs,2023-03-30,Warning Letter,645781
3023533273,"Sure-Biochem Laboratories, LLC",New Jersey,United States,Drugs,2023-03-24,Warning Letter,646619
2280596,Synovo Production,California,United States,Devices,2023-03-23,Warning Letter,647427
3020491814,"Tyrone McCall, M.D.",Texas,United States,Drugs,2023-03-22,Warning Letter,651261
2246857,Omega Packaging Corp,New Jersey,United States,Drugs,2023-03-20,Warning Letter,649122
3003637092,Olympus Medical Systems Corp.,-,Japan,Devices,2023-03-15,Warning Letter,654013
3002744909,Procter & Gamble Manufactura S. de R.L. de C.V.,-,Mexico,Drugs,2023-03-14,Warning Letter,650837
3022205731,Robert Hayashi M.D,Missouri,United States,Drugs,2023-03-14,Warning Letter,654873
3004943112,"NuGeneration Technologies, LLC",California,United States,Drugs,2023-03-13,Warning Letter,645821
3001697625,"Cosmetic Science Laboratories, LLC",California,United States,Drugs,2023-03-10,Warning Letter,645558
3017155458,Maggie Jeffries MD,Texas,United States,Drugs,2023-03-03,Warning Letter,646498
3014278936,Formology Lab Inc.,California,United States,Drugs,2023-03-01,Warning Letter,644745
3001238690,Massco Dental,Arkansas,United States,Drugs,2023-02-23,Warning Letter,644335
3010222586,Gasco Industrial Corp.,Puerto Rico,United States,Drugs,2023-02-17,Warning Letter,647393
3003945152,Frenda Corporation,Puerto Rico,United States,Drugs,2023-02-15,Warning Letter,642267
3001236208,Midlab Incorporated,Tennessee,United States,Drugs,2023-02-15,Warning Letter,642374
3010166780,Delta Kozmetik Sanayi Ve Ticaret-Selim Yesil,-,Turkey,Drugs,2023-02-13,Warning Letter,645478
3003982003,Medivance Instruments Ltd.,-,United Kingdom,Devices,2023-02-13,Warning Letter,647562
3025764508,The Body Bean LLC,California,United States,Drugs,2023-02-06,Warning Letter,649817
3010837197,Fischer ANalysen Instrumente GmbH,-,Germany,Devices,2023-02-03,Warning Letter,650388
3011873350,Profounda Inc,Florida,United States,Drugs,2023-02-01,Warning Letter,642595
3015237167,"Clean Cosmetics, LLC",California,United States,Drugs,2023-02-01,Warning Letter,643205
3012048333,LGM Pharma LLC,Kentucky,United States,Drugs,2023-01-30,Injunction,379
3003892002,Fei Fah Medical Manufacturing Pte. Ltd.,-,Singapore,Drugs,2023-01-30,Warning Letter,633084
3024359859,Old Tiles Decor,Utah,United States,Drugs,2023-01-30,Warning Letter,643920
3024549627,"Old Tiles Wallpaper, LLC DBA Old Tiles Decor",Utah,United States,Drugs,2023-01-30,Warning Letter,643920
3024549692,Monkeypox-treatment.com,-,Netherlands,Drugs,2023-01-30,Warning Letter,644773
3003079019,"Kobayashi America Manufacturing, LLC",Georgia,United States,Drugs,2023-01-27,Warning Letter,637313
3020256087,Skyless LLC,Puerto Rico,United States,Drugs,2023-01-23,Warning Letter,636200
3014117482,Atlantic Management Resources Ltd.,Massachusetts,United States,Drugs,2023-01-20,Warning Letter,642082
3010096700,B & J Group,Pennsylvania,United States,Drugs,2023-01-19,Warning Letter,641099
1610021,Mohawk Laboratories Division of NCH Corp.,Texas,United States,Drugs,2023-01-18,Warning Letter,635780
3012197003,"Buzzagogo, LLC",New Hampshire,United States,Drugs,2023-01-18,Warning Letter,639545
1000113240,Larkin Community Hospital IRB,Florida,United States,Drugs,2023-01-11,Warning Letter,638146
3022538886,Adam's Secret,New York,United States,Drugs,2023-01-10,Warning Letter,646494
3017684142,AdamsSecret.com,New Jersey,United States,Drugs,2023-01-10,Warning Letter,646494
3018082081,AS Global INC,New York,United States,Drugs,2023-01-10,Warning Letter,646494
3017128399,HIS ENTERPRISE INC,New Jersey,United States,Drugs,2023-01-10,Warning Letter,646494
3005585787,His Sales,New York,United States,Drugs,2023-01-10,Warning Letter,646494
3018094463,Miss Slim,New Jersey,United States,Drugs,2023-01-10,Warning Letter,646494
3025180991,"Medical Mikes, Inc.",New York,United States,Drugs,2023-01-10,Warning Letter,647603
3011328724,Purecraft Llc,California,United States,Drugs,2023-01-10,Warning Letter,648077
3014001652,"Kunming Aolym Biotech Co.,Ltd",-,China,Drugs,2023-01-09,Warning Letter,643724
3013972005,"Distributor RFR, LLC.",Florida,United States,Drugs,2023-01-09,Warning Letter,643724
3025183167,PharmaCanna,Florida,United States,Drugs,2023-01-05,Warning Letter,647390
3008185830,Hoya Corporation - Pentax Life Division,-,Japan,Devices,2023-01-01,Warning Letter,461447
3009482034,Turkuaz Saglik Hizmetleri Medikal Temizlik Kim. Ur. San. ve Tic. A.S.,-,Turkey,Devices,2022-12-29,Warning Letter,649158
3017057656,Reflow Supply Chain Solutions LLC,Texas,United States,Drugs,2022-12-27,Warning Letter,635791
3016759092,Urban Electric Power,New York,United States,Drugs,2022-12-27,Warning Letter,635791
3021477751,North American Diagnostics,Florida,United States,Devices,2022-12-27,Warning Letter,643203
3008911114,GETSCH+HILLER MEDIZINTECHNIK GmbH,-,Germany,Devices,2022-12-27,Warning Letter,644680
3011185319,Salon Technologies International Inc,Florida,United States,Drugs,2022-12-21,Warning Letter,630566
3011622931,Ultra Chem Labs Corp,California,United States,Drugs,2022-12-21,Warning Letter,641742
3010164603,Auto-Chlor System LLC,Georgia,United States,Drugs,2022-12-20,Warning Letter,641808
3015176873,"RIGHTEYE, LLC",Maryland,United States,Devices,2022-12-20,Warning Letter,643192
3004079658,"Green Pharmaceuticals, Inc.",California,United States,Drugs,2022-12-16,Warning Letter,635162
3006217765,"SUPERIOR GLOVE WORKS, LTD.",-,Canada,Drugs,2022-12-16,Warning Letter,641100
3017716431,"Adarsh Daswani, M.D.",California,United States,Drugs,2022-12-14,Warning Letter,648606
3017600845,"Optum Infusion Services 308, LLC",Arizona,United States,Drugs,2022-12-13,Warning Letter,647842
3002807795,Olympus Medical Systems Corporation,-,Japan,Devices,2022-12-12,Warning Letter,649726
3017303868,PREMIER NUTRA PHARMA Inc.,California,United States,Drugs,2022-12-09,Warning Letter,640210
3007616930,Nortec Quimica SA,-,Brazil,Drugs,2022-12-08,Warning Letter,639894
3004497364,Centrient Pharmaceuticals India Private Limited,-,India,Drugs,2022-12-07,Warning Letter,640196
3030709779,"Thriftmaster Global Holdings, Inc.",Texas,United States,Drugs,2022-12-05,Warning Letter,641057
3013947845,"DuPont Nutrition USA, Inc",Delaware,United States,Drugs,2022-12-02,Warning Letter,627211
3015320016,Kari Gran Inc.,Washington,United States,Drugs,2022-11-30,Warning Letter,640035
3002892007,AG Hair Ltd.,-,Canada,Drugs,2022-11-28,Warning Letter,638646
3012369470,"MD Pharmaceutical Supply, LLC",Pennsylvania,United States,Drugs,2022-11-23,Warning Letter,637815
3003159106,"Aspire Pharmaceuticals, Inc.",New Jersey,United States,Drugs,2022-11-22,Warning Letter,630105
3004672766,Glenmark Pharmaceuticals Limited,-,India,Drugs,2022-11-22,Warning Letter,637314
3022074304,RoyalVibe Health Ltd.,Texas,United States,Devices,2022-11-18,Warning Letter,639553
3014229024,"North American Custom Laboratories, LLC dba FarmaKeio Superior Custom Compounding",Texas,United States,Drugs,2022-11-18,Warning Letter,642792
3015595236,David M. Lubeck MD,Illinois,United States,Drugs,2022-11-18,Warning Letter,643531
3004450713,"Denker, Mark S, MD PA",Florida,United States,Biologics,2022-11-17,Warning Letter,643090
3017492969,Wintech Medipro LLC,Texas,United States,Devices,2022-11-16,Warning Letter,640048
3002900199,"Cutera, Inc.",California,United States,Devices,2022-11-10,Warning Letter,639552
3015252551,Invitrx Therapeutics Inc.,California,United States,Biologics,2022-11-09,Warning Letter,630712
3005643513,Abbott Point of Care Canada Limited,-,Canada,Devices,2022-11-08,Warning Letter,640946
3016861323,"ANTHOS GROUP, INC, THE",California,United States,Drugs,2022-11-04,Warning Letter,636846
2650091,"Omega & Delta Co., Inc.",Puerto Rico,United States,Drugs,2022-11-02,Warning Letter,636606
3002964398,"Aizu Olympus Co., Ltd.",-,Japan,Devices,2022-11-02,Warning Letter,643172
3023804081,CannaAid,North Carolina,United States,Drugs,2022-11-01,Warning Letter,641241
3006441852,"Abraxis Bioscience, LLC",Arizona,United States,Drugs,2022-10-31,Warning Letter,633713
3005672908,Amazon.com,Kentucky,United States,Drugs,2022-10-28,Warning Letter,631751
3016994737,"Amazon.com, Inc.",Washington,United States,Drugs,2022-10-28,Warning Letter,631751
3021982187,Latin Foods Market,California,United States,Drugs,2022-10-28,Warning Letter,631753
3014706754,Walmart Fulfillment KY1 9074,Kentucky,United States,Drugs,2022-10-28,Warning Letter,631755
3011402904,"Cryos International USA, LLC",Florida,United States,Biologics,2022-10-24,Warning Letter,639696
3024142962,Lakpura LLC,Delaware,United States,Drugs,2022-10-24,Warning Letter,643057
3011158388,Nephron Sterile Compounding Center LLC,South Carolina,United States,Drugs,2022-10-21,Warning Letter,644180
3024210457,Rite Aid Corporation,Pennsylvania,United States,Drugs,2022-10-19,Warning Letter,643207
3010298400,Mcconnell Labs Inc,Oregon,United States,Drugs,2022-10-18,Warning Letter,638958
3010164341,"Unit Dose Services, LLC",Florida,United States,Drugs,2022-10-17,Warning Letter,636177
3010892830,Nephron Sc Inc,South Carolina,United States,Drugs,2022-10-11,Warning Letter,634647
3017977164,Empowered Diagnostics LLC,Florida,United States,Devices,2022-10-07,Warning Letter,638164
3017227582,"Beijing Xinggu Lvsan Technology Co., Ltd",-,China,Drugs,2022-10-05,Warning Letter,633904
3003229412,"Sovereign Pharmaceuticals, LLC",Texas,United States,Drugs,2022-10-05,Warning Letter,634233
3016927597,Eksa Mills S.A. de C.V.,-,Mexico,Drugs,2022-10-05,Warning Letter,634706
3004453700,Legacy Pharmaceutical Packaging LLC,Missouri,United States,Drugs,2022-10-03,Warning Letter,633735
3010079067,MicroVention Costa Rica S.R.L.,-,Costa Rica,Devices,2022-09-30,Warning Letter,643188
3003059934,"Advanced Cosmetic Research Laboratories, Inc.",California,United States,Drugs,2022-09-28,Warning Letter,635176
3014847263,Bespoke Apothecary Limited Liability Corporation,New York,United States,Drugs,2022-09-28,Warning Letter,641573
3009705561,Sterling Pharmaceutical Services LLC,Illinois,United States,Drugs,2022-09-27,Warning Letter,629019
3002807512,Lupin Limited,-,India,Drugs,2022-09-27,Warning Letter,633703
3013934051,Forcemech International LLC,Texas,United States,Devices,2022-09-21,Warning Letter,634891
3004966182,"Eco Lips, Inc.",Iowa,United States,Drugs,2022-09-20,Warning Letter,631629
3011408975,System Kosmetik Produktionsgesellschaft fur kosmetische Gmbh,-,Germany,Drugs,2022-09-20,Warning Letter,632727
3015602723,"Med Pen Concepts, LLC",Massachusetts,United States,Devices,2022-09-15,Warning Letter,632974
3001587133,American Cleaning Solutions,New York,United States,Drugs,2022-09-06,Warning Letter,632881
3017183921,Sanitizer Supply LLC,Georgia,United States,Drugs,2022-09-02,Warning Letter,633583
3021718051,AMS Packaging Inc,New Jersey,United States,Drugs,2022-09-01,Warning Letter,630110
3016957059,PREMIUM NATURE,New Jersey,United States,Drugs,2022-09-01,Warning Letter,630110
3013835844,SHUZY ROCK INC,New Jersey,United States,Drugs,2022-09-01,Warning Letter,630110
3012303419,VIRGIN SCENT INC,California,United States,Drugs,2022-09-01,Warning Letter,631780
3015826784,Strive Pharmacy Texas LLC dba Strive Pharmacy,Texas,United States,Drugs,2022-08-30,Warning Letter,639220
3006435842,Episciences Inc,Idaho,United States,Drugs,2022-08-26,Warning Letter,631902
3014573577,"BLS Labs, LLC",Arizona,United States,Biologics,2022-08-23,Warning Letter,621465
1420913,"Morton Grove Pharmaceuticals, Inc.",Illinois,United States,Drugs,2022-08-19,Injunction,366
3016367069,"Green Wave Analytical, LLC",California,United States,Drugs,2022-08-19,Warning Letter,630965
3010972581,Zhejiang Tianyu Pharmaceutical Co Ltd,-,China,Drugs,2022-08-17,Warning Letter,631054
2012546,Gordon Laboratories Inc,California,United States,Drugs,2022-08-17,Warning Letter,631432
1000512361,"Cangene BioPharma, LLC",Maryland,United States,Drugs,2022-08-10,Warning Letter,630316
3009426924,Flawless Beauty & Skin,New Jersey,United States,Devices,2022-08-05,Warning Letter,630567
3011055149,Flawless Beauty and Skin,New Jersey,United States,Devices,2022-08-05,Warning Letter,630567
3010312046,Rdg Imports Llc,New Jersey,United States,Devices,2022-08-05,Warning Letter,630567
3014566443,WEB MARKETING,New York,United States,Devices,2022-08-05,Warning Letter,630567
3016994737,"Amazon.com, Inc.",Washington,United States,Drugs,2022-08-04,Warning Letter,629452
3022320390,Justified Laboratories,Texas,United States,Drugs,2022-08-04,Warning Letter,631521
3022487637,Ariella Naturals,Maryland,United States,Drugs,2022-08-04,Warning Letter,632509
3023213070,FluxxLab LLC,Colorado,United States,Drugs,2022-08-04,Warning Letter,637158
3021504509,"USA Medical, LLC",Texas,United States,Devices,2022-08-03,Warning Letter,631500
3004554935,Valley Biosystems,California,United States,Biologics,2022-08-03,Warning Letter,632553
3015365441,"Vitti Labs, LLC",Missouri,United States,Biologics,2022-07-28,Warning Letter,627699
3010840309,"SterRx, LLC",New York,United States,Drugs,2022-07-27,Warning Letter,636636
3016833431,JOSE MIGUEL GUTIERREZ SALAS,-,Mexico,Drugs,2022-07-21,Warning Letter,609983
3012368173,"Guangzhou Orchard Aromatherapy & Skin Care Co., Ltd.",-,China,Drugs,2022-07-21,Warning Letter,628678
3013374118,DSP Skin Care LLC,California,United States,Drugs,2022-07-19,Warning Letter,622549
3020460374,"Daniel Fred Goodman, M.D.",California,United States,Drugs,2022-07-19,Warning Letter,634247
3001239108,Jost Chemical Co.,Missouri,United States,Drugs,2022-07-18,Warning Letter,626894
3006575795,Zyno Medical LLC,Massachusetts,United States,Devices,2022-07-12,Warning Letter,629844
3008268262,Custom Research Labs Inc,California,United States,Drugs,2022-07-08,Warning Letter,616184
3021601982,"Imprimis Rx, LLC",California,United States,Drugs,2022-07-05,Warning Letter,627802
3013968294,MONQ,Tennessee,United States,Drugs,2022-06-30,Warning Letter,613570
3013263547,Bi-Coastal Pharma International,New Jersey,United States,Drugs,2022-06-30,Warning Letter,628196
1000418405,"Bioiberica, SAU",-,Spain,Drugs,2022-06-30,Warning Letter,629115
3003102569,WHPM Inc.,California,United States,Devices,2022-06-30,Warning Letter,629146
3022743365,Kratom Exchange,North Carolina,United States,Drugs,2022-06-30,Warning Letter,633972
3022770413,Omni Consumer Products LLC (D/B/A YoKratom),South Carolina,United States,Drugs,2022-06-30,Warning Letter,634184
3022841615,Herbsens Botanicals,Florida,United States,Drugs,2022-06-30,Warning Letter,634373
3022867869,Ballaj Inc. DBA Hookah G,California,United States,Drugs,2022-06-30,Warning Letter,634501
3008769612,Zhang Medical P.C. d/b/a New Hope Fertility Center,New York,United States,Biologics,2022-06-28,Warning Letter,633890
3012510709,DDI MULTINACIONAL SA DE CV,-,Mexico,Drugs,2022-06-27,Warning Letter,608864
3016821022,"Noticias Mexico Hoy Grupo Multimedia, S.A. de C.V.",-,Mexico,Drugs,2022-06-27,Warning Letter,609658
3016734550,Industrias Cklass S de RL de CV,-,Mexico,Drugs,2022-06-22,Warning Letter,610275
3016921925,"Mirfeel Korea Co., Ltd",-,-,Drugs,2022-06-22,Warning Letter,627401
3011581906,InfuTronix LLC,Massachusetts,United States,Devices,2022-06-16,Warning Letter,631050
1000174332,"Fagron, Inc",Minnesota,United States,Drugs,2022-06-14,Warning Letter,624255
3016420687,"Glicerinas Industriales, S.A de C.V",-,Mexico,Drugs,2022-06-14,Warning Letter,633340
3010490167,"Edge Pharma, LLC",Vermont,United States,Drugs,2022-06-10,Injunction,364
3012816585,"Monarch PCM, LLC",Texas,United States,Drugs,2022-06-10,Warning Letter,620779
3011319445,Hybrid Pharma LLC,Florida,United States,Drugs,2022-06-07,Warning Letter,629021
3017760842,"Smitha Reddy, M.D.",California,United States,Drugs,2022-06-03,Warning Letter,634702
3015174203,Re-Gen Active Lab Inc,Texas,United States,Biologics,2022-05-27,Warning Letter,620763
3002764676,Aire-Master of America Inc,Missouri,United States,Drugs,2022-05-23,Warning Letter,622546
3006076347,"Grimann, S.A. de C.V.",-,Mexico,Drugs,2022-05-23,Warning Letter,632272
3014227710,SANTHIGRAM KERALA AYURVEDIC CO. OF US INC,New Jersey,United States,Drugs,2022-05-19,Warning Letter,625892
3004139992,Kottakkal Arya Vaidya Sala,-,India,Drugs,2022-05-19,Warning Letter,628168
3007204580,"Ayuryoga, Inc.",New York,United States,Drugs,2022-05-19,Warning Letter,628168
3014391500,New Vitalis Pharmacy LLC,Kentucky,United States,Drugs,2022-05-18,Warning Letter,633440
1000125638,Genlabs Corporation,California,United States,Drugs,2022-05-12,Warning Letter,625479
2083633,Colorful Products Corporation,California,United States,Drugs,2022-05-11,Warning Letter,624415
3020449945,ATLRx Inc.,Georgia,United States,Drugs,2022-05-04,Warning Letter,618341
3020462698,Delta 8 Hemp,California,United States,Drugs,2022-05-04,Warning Letter,618368
3020496299,BioMD Plus LLC,Georgia,United States,Drugs,2022-05-04,Warning Letter,618460
3020522574,"M Six Labs, Inc.",Wisconsin,United States,Drugs,2022-05-04,Warning Letter,618701
3017888878,Specialty Process Labs LLC,Arizona,United States,Drugs,2022-05-04,Warning Letter,624281
3018097746,Kingdom Harvest,North Carolina,United States,Drugs,2022-05-04,Warning Letter,625058
